CustomerID,Gender,Age,SeniorCitizen,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,DataUsage_GB,Churn
CUST_03787,Male,45,0,18,Month-to-month,No,Mailed check,75.78,1360.89,0,28.5,No
CUST_03788,Male,76,1,16,One year,Yes,Mailed check,100.88,1625.28,1,73.0,No
CUST_03789,Female,69,1,12,One year,No,Bank transfer,32.82,386.05,4,28.7,No
CUST_03790,Male,78,1,20,Month-to-month,No,Credit card,29.95,605.48,1,52.1,No
CUST_03791,Female,79,1,45,Month-to-month,Yes,Bank transfer,101.69,4584.13,0,39.6,No
CUST_03792,Female,66,1,64,Two year,Yes,Mailed check,99.67,6373.49,2,46.0,No
CUST_03793,Male,54,0,59,Two year,Yes,Bank transfer,64.87,3827.37,0,70.6,No
CUST_03794,Male,43,0,22,One year,No,Mailed check,30.97,698.15,1,56.4,No
CUST_03795,Male,52,0,47,Two year,Yes,Mailed check,71.61,3355.68,1,57.3,No
CUST_03796,Female,51,0,29,Month-to-month,No,Electronic check,59.48,1730.48,3,56.3,Yes
CUST_03797,Male,52,0,45,Month-to-month,No,Credit card,71.85,3234.08,4,59.7,No
CUST_03798,Female,57,0,9,Month-to-month,No,Mailed check,63.99,588.61,0,29.0,No
CUST_03799,Male,33,0,24,Month-to-month,No,Electronic check,76.85,1844.1,3,36.4,No
CUST_03800,Male,55,0,15,Two year,Yes,Credit card,92.71,1397.55,0,57.4,No
CUST_03801,Female,30,0,36,Two year,Yes,Mailed check,97.49,3493.49,1,35.5,No
CUST_03802,Female,79,1,13,Two year,No,Credit card,84.9,1082.24,0,43.0,No
CUST_03803,Female,40,0,44,One year,No,Credit card,39.89,1744.85,0,55.5,No
CUST_03804,Female,77,1,71,Month-to-month,Yes,Bank transfer,59.71,4235.16,3,72.1,No
CUST_03805,Female,71,1,72,Month-to-month,Yes,Electronic check,27.12,1949.27,3,67.1,No
CUST_03806,Female,39,0,36,Month-to-month,No,Credit card,65.17,2356.95,2,82.0,Yes
CUST_03807,Female,33,0,61,One year,No,Bank transfer,117.03,7135.14,0,52.9,No
CUST_03808,Female,45,0,40,Month-to-month,No,Credit card,84.17,3367.16,1,52.4,No
CUST_03809,Male,65,1,27,Two year,No,Bank transfer,35.46,958.85,5,36.8,No
CUST_03810,Female,52,0,1,Two year,No,Mailed check,46.86,46.86,0,61.1,No
CUST_03811,Female,77,1,34,Month-to-month,Yes,Mailed check,26.46,899.37,1,75.1,No
CUST_03812,Male,62,0,68,Month-to-month,No,Bank transfer,38.24,2610.93,1,38.8,No
CUST_03813,Female,63,0,21,One year,Yes,Mailed check,68.78,1447.46,1,58.9,No
CUST_03814,Male,25,0,33,Month-to-month,No,Mailed check,54.49,1803.96,3,72.4,No
CUST_03815,Male,61,0,7,One year,Yes,Mailed check,40.4,286.11,1,33.3,No
CUST_03816,Female,72,1,65,One year,No,Credit card,34.66,2269.36,0,61.0,No
CUST_03817,Male,72,1,3,Month-to-month,Yes,Bank transfer,85.61,246.3,0,62.1,No
CUST_03818,Female,39,0,51,Month-to-month,Yes,Electronic check,75.81,3891.33,2,5.5,No
CUST_03819,Male,38,0,54,Month-to-month,No,Electronic check,104.26,5640.22,1,39.3,No
CUST_03820,Male,43,0,59,Two year,No,Bank transfer,38.33,2272.97,3,27.7,No
CUST_03821,Male,57,0,6,Month-to-month,Yes,Credit card,104.8,641.89,1,39.8,Yes
CUST_03822,Female,38,0,29,Two year,Yes,Mailed check,77.79,2266.31,0,41.7,No
CUST_03823,Female,42,0,17,One year,Yes,Mailed check,46.62,779.68,7,49.3,No
CUST_03824,Male,58,0,60,One year,No,Credit card,47.36,2829.99,0,68.1,No
CUST_03825,Male,18,0,22,Month-to-month,Yes,Electronic check,59.04,1305.83,1,74.4,No
CUST_03826,Female,23,0,24,One year,No,Bank transfer,66.01,1590.08,0,53.5,No
CUST_03827,Female,40,0,51,One year,No,Bank transfer,28.25,1449.63,1,76.0,No
CUST_03828,Male,68,1,50,One year,No,Credit card,104.2,5210.46,3,66.6,No
CUST_03829,Male,40,0,11,One year,No,Mailed check,32.15,340.52,1,48.3,Yes
CUST_03830,Female,60,0,56,One year,No,Mailed check,68.35,3826.27,2,79.3,No
CUST_03831,Female,60,0,71,Two year,No,Mailed check,58.3,4146.49,1,51.3,No
CUST_03832,Female,40,0,42,Month-to-month,Yes,Bank transfer,71.23,2989.07,1,55.0,No
CUST_03833,Female,49,0,39,Two year,Yes,Electronic check,108.75,4241.13,1,30.6,No
CUST_03834,Female,47,0,69,Month-to-month,No,Bank transfer,118.91,8205.01,2,57.2,No
CUST_03835,Male,30,0,48,Two year,Yes,Credit card,22.03,1052.08,1,58.4,No
CUST_03836,Female,60,0,57,Two year,Yes,Bank transfer,59.32,3373.33,2,67.3,No
CUST_03837,Male,35,0,21,Month-to-month,No,Credit card,101.76,2158.07,5,45.5,Yes
CUST_03838,Female,40,0,20,One year,Yes,Bank transfer,52.66,1068.79,0,35.4,No
CUST_03839,Male,32,0,15,One year,No,Electronic check,84.9,1284.26,1,58.2,No
CUST_03840,Female,50,0,69,Month-to-month,No,Credit card,119.23,8230.74,1,64.8,No
CUST_03841,Female,38,0,51,Month-to-month,No,Mailed check,84.68,4308.49,1,43.3,No
CUST_03842,Male,74,1,62,Month-to-month,No,Mailed check,31.12,1938.26,1,33.2,No
CUST_03843,Male,56,0,37,Two year,Yes,Bank transfer,104.29,3870.0,1,41.8,No
CUST_03844,Female,40,0,6,Two year,Yes,Bank transfer,116.67,696.55,2,81.8,No
CUST_03845,Female,44,0,71,One year,No,Electronic check,91.25,6468.13,2,30.5,No
CUST_03846,Female,62,0,26,One year,Yes,Electronic check,61.91,1613.85,2,30.0,Yes
CUST_03847,Female,61,0,8,One year,No,Mailed check,114.84,929.4,1,87.4,No
CUST_03848,Female,35,0,4,Month-to-month,No,Bank transfer,116.86,461.03,2,46.9,No
CUST_03849,Male,41,0,21,Month-to-month,Yes,Credit card,113.51,2389.03,2,25.5,Yes
CUST_03850,Male,68,1,31,One year,Yes,Electronic check,61.18,1887.56,2,21.7,No
CUST_03851,Female,64,0,21,Two year,No,Credit card,98.97,2067.02,0,61.5,No
CUST_03852,Male,57,0,25,One year,Yes,Credit card,85.42,2137.5,4,56.7,Yes
CUST_03853,Male,68,1,15,One year,No,Electronic check,37.97,561.42,1,61.6,No
CUST_03854,Male,59,0,35,One year,No,Bank transfer,73.55,2578.6,1,32.8,No
CUST_03855,Female,24,0,49,Month-to-month,Yes,Credit card,94.77,4627.53,2,26.2,No
CUST_03856,Male,67,1,43,One year,No,Bank transfer,109.59,4703.85,1,60.8,No
CUST_03857,Female,65,1,41,Month-to-month,Yes,Credit card,106.26,4366.94,2,29.1,No
CUST_03858,Male,37,0,37,Month-to-month,No,Bank transfer,35.47,1319.16,1,46.7,No
CUST_03859,Female,44,0,57,One year,No,Bank transfer,68.8,3925.98,1,32.3,No
CUST_03860,Male,23,0,42,One year,No,Bank transfer,67.83,2844.27,1,83.0,No
CUST_03861,Female,44,0,47,Month-to-month,No,Bank transfer,109.87,5164.2,4,68.4,Yes
CUST_03862,Female,26,0,61,One year,No,Electronic check,20.19,1229.57,1,102.7,No
CUST_03863,Male,70,1,14,One year,Yes,Credit card,93.87,1337.54,1,62.8,No
CUST_03864,Female,62,0,68,One year,No,Bank transfer,81.86,5569.93,3,56.3,No
CUST_03865,Female,74,1,53,Two year,Yes,Mailed check,112.16,5936.66,1,63.6,No
CUST_03866,Female,48,0,34,Month-to-month,Yes,Credit card,65.69,2232.71,2,18.5,No
CUST_03867,Female,38,0,24,Two year,Yes,Credit card,85.77,2041.61,2,14.3,Yes
CUST_03868,Female,43,0,20,One year,No,Bank transfer,117.27,2326.46,2,64.2,No
CUST_03869,Female,57,0,69,One year,Yes,Credit card,94.39,6527.56,2,38.4,No
CUST_03870,Female,65,1,30,One year,Yes,Mailed check,26.74,804.89,1,50.0,No
CUST_03871,Female,62,0,7,Month-to-month,Yes,Mailed check,36.75,252.76,1,17.4,Yes
CUST_03872,Male,30,0,36,Month-to-month,No,Mailed check,102.15,3676.96,1,39.6,No
CUST_03873,Male,66,1,38,One year,No,Credit card,53.48,2031.18,1,42.8,No
CUST_03874,Female,40,0,52,One year,No,Credit card,90.59,4711.45,0,68.5,No
CUST_03875,Female,37,0,15,One year,No,Bank transfer,89.98,1361.21,3,52.7,No
CUST_03876,Male,54,0,46,Month-to-month,Yes,Credit card,119.37,5496.38,0,22.4,No
CUST_03877,Male,71,1,23,Month-to-month,No,Credit card,66.99,1536.61,3,39.6,Yes
CUST_03878,Male,70,1,12,Month-to-month,Yes,Bank transfer,93.78,1107.91,4,72.2,Yes
CUST_03879,Female,45,0,44,One year,No,Mailed check,24.88,1084.49,1,41.0,Yes
CUST_03880,Male,34,0,15,Month-to-month,Yes,Bank transfer,66.26,1001.47,2,68.0,No
CUST_03881,Female,45,0,49,One year,No,Electronic check,38.67,1910.36,0,39.1,No
CUST_03882,Female,58,0,21,Month-to-month,No,Credit card,104.06,2176.42,2,56.7,No
CUST_03883,Male,19,0,15,One year,No,Credit card,103.99,1549.57,0,51.2,No
CUST_03884,Female,42,0,14,Month-to-month,No,Electronic check,43.64,606.59,1,47.8,No
CUST_03885,Female,75,1,42,Month-to-month,Yes,Electronic check,51.83,2194.64,2,23.8,No
CUST_03886,Female,67,1,15,One year,No,Electronic check,90.25,1355.19,2,17.7,No
CUST_03887,Female,58,0,63,One year,No,Bank transfer,93.83,5903.45,3,54.9,No
CUST_03888,Male,23,0,68,Month-to-month,No,Mailed check,85.76,5828.28,2,50.7,No
CUST_03889,Male,28,0,27,Two year,Yes,Bank transfer,119.67,3225.79,1,39.3,No
CUST_03890,Female,74,1,53,Month-to-month,No,Electronic check,106.87,5671.06,0,32.5,No
CUST_03891,Female,78,1,52,Month-to-month,No,Bank transfer,61.71,3228.24,1,76.8,No
CUST_03892,Male,55,0,63,Month-to-month,Yes,Credit card,52.7,3321.26,2,69.8,No
CUST_03893,Female,23,0,53,Month-to-month,Yes,Bank transfer,79.68,4234.24,2,64.9,No
CUST_03894,Male,62,0,57,Month-to-month,Yes,Electronic check,101.76,5787.07,2,82.2,No
CUST_03895,Female,28,0,52,Month-to-month,No,Credit card,67.53,3535.2,2,28.0,No
CUST_03896,Female,31,0,43,One year,Yes,Mailed check,93.77,4018.69,0,55.5,No
CUST_03897,Male,19,0,7,Month-to-month,No,Bank transfer,21.92,165.53,1,22.2,No
CUST_03898,Male,57,0,42,One year,Yes,Bank transfer,112.58,4731.91,3,42.0,No
CUST_03899,Male,20,0,4,Month-to-month,No,Electronic check,97.38,376.95,3,43.8,No
CUST_03900,Male,72,1,69,Month-to-month,Yes,Mailed check,59.42,4108.26,1,36.4,No
CUST_03901,Female,70,1,5,Month-to-month,Yes,Credit card,58.4,291.72,1,49.2,No
CUST_03902,Male,52,0,41,One year,Yes,Electronic check,30.29,1232.72,1,93.0,No
CUST_03903,Female,50,0,4,One year,No,Electronic check,101.62,406.57,2,55.2,No
CUST_03904,Male,41,0,2,Two year,Yes,Bank transfer,96.86,177.23,0,69.6,No
CUST_03905,Male,36,0,67,Month-to-month,No,Mailed check,83.02,5557.85,1,52.1,No
CUST_03906,Female,35,0,21,One year,Yes,Electronic check,30.15,623.41,2,16.5,No
CUST_03907,Male,66,1,70,One year,Yes,Bank transfer,46.23,3234.57,3,37.4,No
CUST_03908,Male,69,1,43,Month-to-month,Yes,Credit card,65.89,2816.02,3,39.3,No
CUST_03909,Male,78,1,69,Month-to-month,No,Electronic check,46.6,3197.3,2,49.2,No
CUST_03910,Male,41,0,9,Month-to-month,No,Credit card,63.4,562.09,1,62.1,No
CUST_03911,Female,62,0,28,One year,No,Credit card,42.6,1192.3,3,67.2,No
CUST_03912,Female,52,0,26,Month-to-month,Yes,Bank transfer,54.96,1419.23,0,57.0,No
CUST_03913,Male,79,1,3,One year,No,Mailed check,85.23,260.3,1,71.2,Yes
CUST_03914,Male,18,0,49,One year,No,Credit card,109.24,5359.59,1,37.0,No
CUST_03915,Male,53,0,17,One year,Yes,Electronic check,58.5,986.11,0,61.2,No
CUST_03916,Female,42,0,63,Month-to-month,Yes,Mailed check,89.19,5632.93,1,60.0,No
CUST_03917,Female,62,0,55,One year,No,Mailed check,33.48,1838.33,3,68.0,No
CUST_03918,Female,66,1,23,Month-to-month,No,Bank transfer,74.08,1722.2,1,35.3,Yes
CUST_03919,Female,77,1,34,Month-to-month,Yes,Electronic check,112.17,3811.2,2,86.8,Yes
CUST_03920,Male,79,1,69,One year,No,Electronic check,22.79,1561.54,1,34.2,No
CUST_03921,Male,60,0,15,Month-to-month,Yes,Bank transfer,46.76,713.62,0,40.7,No
CUST_03922,Male,51,0,47,Month-to-month,Yes,Bank transfer,33.25,1552.31,2,64.9,No
CUST_03923,Female,42,0,3,Month-to-month,No,Mailed check,73.31,231.31,3,18.6,Yes
CUST_03924,Male,33,0,28,Month-to-month,No,Credit card,87.96,2464.21,0,31.3,No
CUST_03925,Female,51,0,3,Month-to-month,Yes,Credit card,25.78,71.77,1,51.7,No
CUST_03926,Female,46,0,4,Month-to-month,No,Credit card,27.03,100.43,1,13.5,No
CUST_03927,Male,36,0,31,One year,Yes,Credit card,106.96,3314.99,0,34.1,No
CUST_03928,Male,40,0,45,Month-to-month,No,Electronic check,65.62,2959.85,1,51.8,No
CUST_03929,Male,36,0,59,Two year,Yes,Electronic check,66.3,3911.01,0,33.5,No
CUST_03930,Female,42,0,45,Month-to-month,No,Bank transfer,114.46,5165.41,4,85.6,No
CUST_03931,Female,33,0,37,Month-to-month,No,Bank transfer,52.02,1913.02,1,64.5,No
CUST_03932,Male,71,1,65,One year,Yes,Credit card,109.7,7129.69,1,59.0,No
CUST_03933,Male,68,1,9,Month-to-month,No,Bank transfer,117.43,1067.84,3,52.8,No
CUST_03934,Female,26,0,17,Two year,Yes,Electronic check,44.17,738.84,0,65.3,No
CUST_03935,Male,18,0,65,One year,No,Credit card,71.4,4651.66,1,51.2,No
CUST_03936,Female,59,0,3,Month-to-month,No,Credit card,73.44,220.5,1,30.2,No
CUST_03937,Female,36,0,26,One year,No,Electronic check,106.62,2773.14,3,56.8,No
CUST_03938,Male,50,0,53,Month-to-month,No,Mailed check,50.39,2667.32,1,35.7,No
CUST_03939,Male,51,0,31,Two year,Yes,Credit card,99.8,3081.84,1,58.6,No
CUST_03940,Male,33,0,26,Two year,Yes,Bank transfer,117.1,3043.83,3,55.9,Yes
CUST_03941,Male,61,0,23,One year,No,Mailed check,104.03,2387.22,4,37.4,Yes
CUST_03942,Female,57,0,30,Month-to-month,Yes,Electronic check,110.91,3342.66,1,91.2,No
CUST_03943,Female,72,1,10,Month-to-month,Yes,Mailed check,90.84,913.46,0,75.5,No
CUST_03944,Female,35,0,72,Month-to-month,No,Mailed check,110.4,7948.83,3,48.9,No
CUST_03945,Male,51,0,64,Month-to-month,Yes,Credit card,36.49,2348.22,2,60.1,Yes
CUST_03946,Female,42,0,22,Month-to-month,Yes,Mailed check,91.24,2006.63,2,56.7,Yes
CUST_03947,Male,78,1,15,Two year,No,Bank transfer,93.19,1404.84,4,39.2,No
CUST_03948,Male,62,0,56,Month-to-month,No,Credit card,63.92,,2,61.4,No
CUST_03949,Male,23,0,20,One year,No,Electronic check,27.97,556.75,1,46.1,No
CUST_03950,Male,38,0,47,One year,No,Bank transfer,82.24,3869.84,1,21.9,No
CUST_03951,Male,75,1,53,Two year,Yes,Credit card,25.19,1330.6,1,39.8,No
CUST_03952,Male,23,0,53,Month-to-month,No,Mailed check,58.24,3098.2,2,39.9,No
CUST_03953,Female,49,0,1,Month-to-month,Yes,Bank transfer,59.37,59.37,3,11.3,Yes
CUST_03954,Male,58,0,2,One year,Yes,Credit card,119.89,253.49,5,76.7,No
CUST_03955,Female,65,1,58,Two year,No,Credit card,49.98,2900.84,4,39.5,No
CUST_03956,Female,60,0,19,Two year,Yes,Electronic check,102.05,1964.32,1,42.5,No
CUST_03957,Male,56,0,62,One year,Yes,Credit card,25.32,1562.59,1,95.0,No
CUST_03958,Male,48,0,72,Month-to-month,Yes,Electronic check,72.98,5262.91,3,30.5,No
CUST_03959,Male,59,0,12,One year,No,Mailed check,73.67,883.6,2,48.1,No
CUST_03960,Female,27,0,26,Month-to-month,Yes,Credit card,82.87,2152.5,1,18.2,No
CUST_03961,Male,47,0,27,One year,No,Credit card,101.0,2708.03,2,37.2,No
CUST_03962,Female,74,1,29,One year,No,Mailed check,96.19,2790.31,3,39.6,No
CUST_03963,Male,69,1,15,One year,Yes,Credit card,96.1,1431.77,3,72.4,No
CUST_03964,Male,35,0,46,Two year,Yes,Credit card,63.23,2905.46,2,33.3,No
CUST_03965,Female,77,1,1,One year,No,Bank transfer,92.75,92.75,2,67.0,No
CUST_03966,Female,41,0,60,Month-to-month,No,Electronic check,69.13,4139.88,1,104.0,No
CUST_03967,Male,69,1,57,Month-to-month,No,Credit card,26.7,1510.89,1,85.0,No
CUST_03968,Female,78,1,3,Two year,No,Credit card,109.02,316.43,0,0.0,No
CUST_03969,Female,26,0,18,Month-to-month,No,Electronic check,109.02,1946.38,0,59.9,No
CUST_03970,Female,48,0,52,Month-to-month,Yes,Bank transfer,52.29,2722.73,0,81.4,No
CUST_03971,Female,32,0,60,Month-to-month,No,Electronic check,111.39,6683.6,4,33.4,No
CUST_03972,Female,21,0,34,One year,Yes,Credit card,95.8,3264.22,0,48.3,No
CUST_03973,Male,57,0,60,Month-to-month,No,Mailed check,60.08,3600.89,0,43.7,No
CUST_03974,Male,26,0,26,Two year,Yes,Mailed check,53.15,1375.32,3,69.1,No
CUST_03975,Female,62,0,72,Two year,No,Bank transfer,117.51,8460.15,3,40.5,No
CUST_03976,Male,26,0,19,Two year,Yes,Bank transfer,91.26,1741.01,0,88.2,No
CUST_03977,Male,43,0,22,Month-to-month,Yes,Credit card,57.88,1276.38,1,74.6,No
CUST_03978,Female,21,0,33,Two year,No,Bank transfer,84.2,2778.68,1,18.6,No
CUST_03979,Male,34,0,38,Two year,Yes,Credit card,77.15,2938.44,0,18.9,No
CUST_03980,Female,33,0,35,Two year,No,Mailed check,72.45,2535.94,0,54.2,No
CUST_03981,Female,32,0,67,One year,No,Bank transfer,84.47,5653.59,0,45.7,No
CUST_03982,Male,52,0,10,One year,Yes,Credit card,73.76,746.7,1,48.5,Yes
CUST_03983,Female,74,1,15,Month-to-month,Yes,Electronic check,85.48,1269.7,1,38.6,No
CUST_03984,Female,69,1,11,Two year,No,Bank transfer,110.76,1204.12,0,28.7,No
CUST_03985,Female,22,0,24,Month-to-month,No,Credit card,119.33,2863.59,0,50.5,No
CUST_03986,Female,72,1,4,Month-to-month,No,Credit card,90.93,364.57,0,59.4,No
CUST_03987,Female,22,0,13,Two year,Yes,Electronic check,112.78,1468.5,0,70.8,No
CUST_03988,Male,37,0,57,Month-to-month,Yes,Mailed check,105.84,6029.66,1,74.1,No
CUST_03989,Male,32,0,37,Month-to-month,No,Electronic check,49.5,1845.17,2,50.8,No
CUST_03990,Female,35,0,48,Two year,Yes,Credit card,113.29,5422.97,1,57.1,Yes
CUST_03991,Female,64,0,71,Two year,Yes,Electronic check,27.08,1924.09,4,16.4,No
CUST_03992,Male,19,0,1,Month-to-month,Yes,Electronic check,52.99,60.58,0,64.4,Yes
CUST_03993,Female,46,0,60,Two year,No,Credit card,83.99,5053.51,2,76.8,No
CUST_03994,Male,30,0,12,Month-to-month,No,Mailed check,72.69,885.64,2,63.1,No
CUST_03995,Female,21,0,21,Month-to-month,Yes,Electronic check,74.24,1548.1,0,49.0,No
CUST_03996,Female,59,0,11,Month-to-month,Yes,Electronic check,99.49,1098.0,3,30.8,No
CUST_03997,Female,62,0,44,Month-to-month,No,Bank transfer,39.47,1734.56,1,30.9,No
CUST_03998,Female,27,0,58,Month-to-month,Yes,Bank transfer,118.21,6855.85,1,46.1,No
CUST_03999,Female,78,1,44,Month-to-month,No,Credit card,63.75,2816.16,1,59.2,No
CUST_04000,Female,48,0,34,Two year,No,Credit card,114.98,3928.47,0,8.6,No
CUST_04001,Female,58,0,25,One year,No,Credit card,58.31,1460.4,2,23.5,Yes
CUST_04002,Male,25,0,4,Two year,No,Bank transfer,80.18,300.86,0,68.8,No
CUST_04003,Male,20,0,64,One year,No,Credit card,65.03,4145.31,3,84.6,No
CUST_04004,Male,65,1,16,Month-to-month,No,Electronic check,87.59,1401.03,0,46.5,No
CUST_04005,Female,63,0,10,Two year,No,Electronic check,38.36,393.6,4,63.1,No
CUST_04006,Female,26,0,66,Two year,Yes,Mailed check,60.06,3956.29,1,47.7,No
CUST_04007,Female,47,0,35,Month-to-month,No,Credit card,26.84,937.42,0,52.5,No
CUST_04008,Female,70,1,6,Month-to-month,Yes,Electronic check,79.81,495.04,3,28.1,Yes
CUST_04009,Female,28,0,19,One year,Yes,Electronic check,116.27,2205.13,1,61.1,Yes
CUST_04010,Female,52,0,59,One year,Yes,Mailed check,24.59,1468.38,0,35.2,Yes
CUST_04011,Female,54,0,53,Two year,No,Electronic check,85.96,4551.74,1,54.9,No
CUST_04012,Male,78,1,8,Month-to-month,Yes,Mailed check,97.51,789.12,2,65.1,No
CUST_04013,Female,59,0,10,Month-to-month,No,Mailed check,41.31,413.88,2,62.6,Yes
CUST_04014,Male,30,0,67,One year,No,Bank transfer,47.31,3177.36,1,33.9,No
CUST_04015,Male,53,0,38,One year,Yes,Electronic check,40.16,1546.09,4,55.4,No
CUST_04016,Female,73,1,29,Month-to-month,Yes,Bank transfer,49.74,1446.69,7,38.5,No
CUST_04017,Female,30,0,15,Month-to-month,Yes,Electronic check,31.01,477.73,2,64.8,No
CUST_04018,Male,29,0,23,One year,Yes,Bank transfer,57.03,1302.85,2,66.7,No
CUST_04019,Male,54,0,46,One year,No,Mailed check,56.89,2607.76,1,65.6,No
CUST_04020,Female,27,0,28,Month-to-month,Yes,Mailed check,100.73,2804.02,1,80.0,Yes
CUST_04021,Female,77,1,26,Month-to-month,Yes,Mailed check,100.1,2591.94,2,60.7,Yes
CUST_04022,Male,73,1,10,Two year,Yes,Mailed check,99.67,1011.9,1,81.1,No
CUST_04023,Female,26,0,47,Two year,Yes,Electronic check,76.7,3608.38,0,65.0,No
CUST_04024,Female,69,1,4,Month-to-month,Yes,Credit card,52.59,207.68,2,36.6,No
CUST_04025,Female,24,0,55,Month-to-month,No,Electronic check,61.1,3362.35,1,55.4,No
CUST_04026,Male,19,0,66,Two year,No,Bank transfer,51.77,3423.91,1,72.1,Yes
CUST_04027,Male,71,1,67,Month-to-month,No,Electronic check,78.19,5246.7,1,73.6,No
CUST_04028,Male,73,1,7,One year,Yes,Electronic check,113.8,798.77,1,42.3,No
CUST_04029,Female,77,1,55,One year,Yes,Bank transfer,48.45,2678.56,2,42.1,No
CUST_04030,Female,40,0,31,Month-to-month,No,Mailed check,65.89,2032.73,0,63.5,No
CUST_04031,Male,56,0,19,One year,No,Bank transfer,85.51,1621.22,3,35.7,No
CUST_04032,Male,57,0,28,One year,No,Bank transfer,104.47,2936.85,1,47.3,No
CUST_04033,Male,56,0,28,One year,No,Credit card,45.33,1278.9,2,53.5,No
CUST_04034,Female,38,0,19,Month-to-month,Yes,Credit card,48.03,916.26,2,48.4,No
CUST_04035,Male,40,0,20,Two year,Yes,Mailed check,108.52,2164.9,2,67.8,No
CUST_04036,Male,46,0,13,Month-to-month,Yes,Bank transfer,28.03,372.21,0,66.4,No
CUST_04037,Female,31,0,43,One year,No,Bank transfer,80.54,3454.33,0,54.5,No
CUST_04038,Female,43,0,11,Two year,No,Bank transfer,106.05,1178.32,2,28.9,Yes
CUST_04039,Female,68,1,48,Month-to-month,No,Electronic check,112.17,5399.58,2,79.3,No
CUST_04040,Male,22,0,15,One year,Yes,Credit card,21.27,313.27,1,36.1,No
CUST_04041,Female,72,1,17,Two year,Yes,Credit card,56.97,994.32,2,40.2,No
CUST_04042,Female,48,0,54,Month-to-month,No,Mailed check,45.73,2459.26,0,34.6,No
CUST_04043,Male,42,0,50,Month-to-month,Yes,Credit card,76.8,3838.27,2,21.1,No
CUST_04044,Female,48,0,28,Two year,No,Credit card,83.29,2329.88,0,70.7,No
CUST_04045,Male,67,1,4,Month-to-month,No,Mailed check,119.98,478.87,0,87.1,Yes
CUST_04046,Male,37,0,22,Month-to-month,No,Bank transfer,71.28,1582.33,3,25.4,Yes
CUST_04047,Female,61,0,39,Two year,Yes,Electronic check,75.15,2935.1,2,14.0,No
CUST_04048,Female,72,1,34,Two year,No,Mailed check,61.43,2080.35,2,53.3,No
CUST_04049,Female,34,0,44,Two year,No,Credit card,34.77,1530.87,4,57.3,No
CUST_04050,Female,62,0,42,Month-to-month,Yes,Mailed check,50.33,2120.6,2,7.6,Yes
CUST_04051,Female,19,0,40,Month-to-month,No,Credit card,44.7,1793.15,0,29.5,No
CUST_04052,Female,42,0,12,Month-to-month,No,Bank transfer,100.12,1213.69,6,76.7,No
CUST_04053,Male,30,0,2,One year,Yes,Bank transfer,74.58,150.06,1,62.4,Yes
CUST_04054,Male,75,1,28,One year,No,Bank transfer,49.62,,2,76.5,No
CUST_04055,Female,56,0,67,Month-to-month,No,Credit card,68.91,4615.5,1,29.3,No
CUST_04056,Male,45,0,71,Month-to-month,No,Mailed check,41.89,2967.47,0,50.1,No
CUST_04057,Female,59,0,72,One year,Yes,Credit card,38.51,2761.5,2,48.9,No
CUST_04058,Male,72,1,10,One year,No,Bank transfer,105.99,1075.61,4,71.7,Yes
CUST_04059,Male,23,0,57,Month-to-month,No,Bank transfer,114.48,6510.33,1,37.4,Yes
CUST_04060,Male,20,0,37,Two year,No,Bank transfer,28.0,1038.59,2,39.9,No
CUST_04061,Female,75,1,64,Month-to-month,Yes,Credit card,96.49,6179.35,2,60.3,No
CUST_04062,Male,52,0,40,One year,Yes,Electronic check,65.33,2603.44,1,65.8,No
CUST_04063,Female,35,0,60,Two year,Yes,Bank transfer,58.9,3542.84,1,41.0,No
CUST_04064,Male,28,0,48,One year,No,Mailed check,88.94,4255.67,1,54.7,No
CUST_04065,Male,71,1,19,Month-to-month,Yes,Bank transfer,46.63,880.09,0,68.9,No
CUST_04066,Male,37,0,72,Month-to-month,No,Credit card,22.06,1597.83,3,56.4,No
CUST_04067,Male,22,0,33,Two year,Yes,Mailed check,41.4,1353.2,1,41.2,No
CUST_04068,Male,36,0,44,Month-to-month,Yes,Credit card,38.49,1701.84,0,56.1,No
CUST_04069,Female,39,0,37,One year,Yes,Electronic check,23.4,877.14,1,63.1,Yes
CUST_04070,Female,76,1,36,Two year,Yes,Electronic check,52.13,1887.47,1,51.7,No
CUST_04071,Male,77,1,21,Two year,No,Credit card,67.45,1420.23,1,60.8,No
CUST_04072,Male,36,0,2,One year,Yes,Bank transfer,93.58,178.78,1,69.2,No
CUST_04073,Male,79,1,31,Two year,No,Mailed check,52.57,1619.65,2,58.4,No
CUST_04074,Male,64,0,30,Two year,No,Bank transfer,39.45,1178.59,2,67.3,No
CUST_04075,Female,79,1,44,Month-to-month,No,Credit card,43.06,1864.07,3,46.8,No
CUST_04076,Male,33,0,12,Month-to-month,Yes,Credit card,109.12,1309.64,2,40.5,No
CUST_04077,Female,41,0,51,Month-to-month,Yes,Bank transfer,40.47,2062.92,2,78.5,No
CUST_04078,Male,58,0,49,Month-to-month,No,Mailed check,107.92,5289.04,1,5.3,No
CUST_04079,Female,21,0,24,Two year,Yes,Mailed check,64.71,1550.64,2,58.5,No
CUST_04080,Male,32,0,24,One year,No,Mailed check,113.44,2724.33,3,44.0,No
CUST_04081,Male,42,0,60,Two year,Yes,Mailed check,60.81,3649.35,0,63.7,No
CUST_04082,Female,61,0,11,One year,Yes,Mailed check,37.77,400.85,2,26.4,No
